,B_mag,Proton_Temp,Proton_dens,Plasma_speed,AP_ratio,Flow_pres,E,Alfven_MN,Kp,R,DST,AE_index,Proton_flux1,Proton_flux2,Proton_flux4,Proton_flux10,Proton_flux30,Proton_flux60,Ap,PC_index,AL_index,AU_index,Mag_MN
2007.1470000000002,3.13,97461.79,5.96,448.07,0.03,1.99,-0.01,11.04,17.37,27.38,-14.78,158.12,225.63,117.22,45.05,9.79,2.12,0.61,9.44,1.01,-103.62,54.51,6.06
2007.149,3.14,97096.48,5.98,447.23,0.03,1.98,-0.01,11.02,17.3,27.32,-14.73,157.49,225.63,117.22,45.05,9.74,2.11,0.61,9.41,1.01,-103.18,54.33,6.05
2007.152,3.14,96703.18,6.01,446.48,0.03,1.98,-0.01,11.02,17.24,27.25,-14.68,157.09,225.63,117.22,45.05,9.69,2.1,0.61,9.38,1.01,-102.85,54.25,6.05
2007.155,3.15,96941.64,6.02,446.16,0.03,1.98,-0.02,11.0,17.22,27.24,-14.64,156.61,225.63,117.22,45.05,9.65,2.09,0.6,9.36,1.01,-102.47,54.15,6.04
2007.158,3.16,97281.34,6.03,446.18,0.03,1.99,-0.02,10.98,17.25,27.24,-14.59,156.63,225.63,117.22,45.05,9.6,2.08,0.6,9.37,1.01,-102.51,54.13,6.03
2007.16,3.15,97961.39,6.02,447.12,0.03,1.99,-0.02,10.99,17.35,27.17,-14.64,157.84,225.63,117.22,45.05,9.55,2.07,0.6,9.44,1.01,-103.46,54.4,6.04
2007.1629999999998,3.15,98236.13,6.0,447.94,0.03,1.99,-0.02,11.01,17.38,27.09,-14.67,158.1,225.63,117.22,45.05,9.51,2.06,0.6,9.44,1.02,-103.7,54.42,6.05
2007.1660000000002,3.14,98060.16,5.98,448.1,0.03,1.99,-0.02,11.02,17.34,27.01,-14.67,157.66,225.63,117.22,45.05,9.46,2.05,0.59,9.42,1.01,-103.43,54.24,6.05
2007.168,3.14,97721.77,5.98,447.67,0.03,1.98,-0.02,11.03,17.27,26.93,-14.63,157.06,225.63,117.22,45.05,9.41,2.04,0.59,9.38,1.01,-103.02,54.05,6.06
2007.171,3.14,97494.84,5.98,447.24,0.03,1.98,-0.02,11.03,17.23,26.86,-14.58,156.57,225.63,117.22,45.05,9.37,2.03,0.59,9.35,1.01,-102.67,53.92,6.06
2007.174,3.14,97581.22,5.99,447.07,0.03,1.98,-0.02,11.02,17.25,26.86,-14.54,156.64,225.63,117.22,45.05,9.32,2.02,0.59,9.36,1.01,-102.75,53.91,6.05
2007.1770000000001,3.13,98115.2,5.99,447.33,0.03,1.99,-0.02,11.01,17.31,26.84,-14.54,156.99,225.63,117.22,45.05,9.28,2.01,0.58,9.4,1.01,-102.97,54.03,6.05
2007.1789999999999,3.14,98572.99,5.97,448.01,0.03,1.99,-0.02,11.0,17.39,26.71,-14.59,157.78,225.63,117.22,45.05,9.23,2.0,0.58,9.44,1.02,-103.47,54.31,6.05
2007.182,3.13,98383.67,5.95,448.07,0.03,1.98,-0.02,10.99,17.35,26.57,-14.62,157.42,225.63,117.22,45.05,9.19,1.99,0.58,9.41,1.02,-103.22,54.21,6.05
2007.185,3.13,97972.16,5.94,447.66,0.03,1.97,-0.01,10.99,17.28,26.44,-14.62,157.11,225.63,117.22,45.05,9.14,1.98,0.58,9.37,1.02,-102.97,54.15,6.05
2007.1879999999999,3.13,97656.4,5.94,447.11,0.03,1.97,-0.01,10.99,17.26,26.31,-14.61,156.91,225.63,117.22,45.05,9.1,1.98,0.57,9.35,1.02,-102.73,54.19,6.05
2007.19,3.13,97420.76,5.97,446.59,0.03,1.97,-0.01,10.98,17.26,26.25,-14.58,157.04,225.63,117.22,45.05,9.05,1.97,0.57,9.34,1.02,-102.69,54.35,6.05
2007.193,3.14,97911.09,5.98,446.82,0.03,1.98,-0.01,10.97,17.29,26.18,-14.53,156.96,225.63,117.22,45.05,9.01,1.96,0.57,9.35,1.02,-102.61,54.35,6.05
2007.1960000000001,3.14,98674.21,5.97,447.91,0.03,1.99,-0.02,10.96,17.39,26.05,-14.56,158.03,225.63,117.22,45.05,8.97,1.95,0.57,9.42,1.02,-103.45,54.58,6.05
2007.1989999999998,3.14,99157.65,5.95,449.01,0.03,1.99,-0.02,10.97,17.41,25.92,-14.56,158.22,225.63,117.22,45.05,8.92,1.94,0.56,9.44,1.02,-103.61,54.61,6.06
2007.201,3.13,99359.21,5.93,449.91,0.03,1.99,-0.02,10.99,17.44,25.79,-14.53,158.22,225.63,117.22,45.05,8.88,1.93,0.56,9.44,1.02,-103.66,54.56,6.07
2007.204,3.13,99647.4,5.92,450.75,0.03,1.99,-0.03,10.99,17.47,25.66,-14.53,158.35,225.63,117.22,45.05,8.83,1.92,0.56,9.45,1.02,-103.77,54.59,6.08
2007.207,3.12,99633.43,5.9,451.31,0.03,1.99,-0.03,11.01,17.47,25.54,-14.51,158.25,225.63,117.22,45.05,8.79,1.91,0.56,9.44,1.02,-103.72,54.54,6.09
2007.21,3.11,99444.56,5.88,451.4,0.03,1.98,-0.03,11.03,17.41,25.41,-14.47,157.72,225.63,117.22,45.05,8.75,1.9,0.55,9.41,1.02,-103.37,54.36,6.09
2007.2120000000002,3.11,99174.93,5.87,451.11,0.03,1.98,-0.03,11.03,17.34,25.28,-14.42,157.12,225.63,117.22,45.05,8.71,1.89,0.55,9.37,1.01,-102.96,54.18,6.1
2007.215,3.1,98817.36,5.86,450.51,0.03,1.97,-0.03,11.04,17.27,25.16,-14.37,156.54,225.63,117.22,45.05,8.66,1.88,0.55,9.33,1.01,-102.56,53.99,6.1
2007.2179999999998,3.09,98403.62,5.88,449.74,0.03,1.97,-0.03,11.1,17.2,25.03,-14.29,155.96,225.63,117.22,45.05,8.62,1.88,0.55,9.29,1.01,-102.15,53.83,6.1
2007.221,3.09,97997.23,5.92,448.85,0.03,1.97,-0.03,11.13,17.15,24.91,-14.21,155.49,225.63,117.22,45.05,8.58,1.87,0.54,9.26,1.0,-101.8,53.7,6.09
2007.223,3.1,97694.29,5.96,448.15,0.03,1.97,-0.02,11.12,17.16,24.85,-14.18,155.74,225.63,117.22,45.05,8.54,1.86,0.54,9.26,1.01,-101.89,53.86,6.09
2007.226,3.1,97435.02,5.99,447.71,0.03,1.97,-0.02,11.1,17.23,24.79,-14.3,156.72,225.63,117.22,45.05,8.5,1.85,0.54,9.3,1.01,-102.57,54.17,6.08
2007.229,3.1,97547.02,6.0,447.56,0.03,1.97,-0.03,11.09,17.24,24.67,-14.33,156.78,225.63,117.22,45.05,8.46,1.84,0.54,9.31,1.01,-102.61,54.18,6.08
2007.2320000000002,3.1,97720.7,5.99,447.67,0.03,1.98,-0.03,11.08,17.27,24.61,-14.34,156.97,225.63,117.22,45.05,8.41,1.83,0.54,9.32,1.01,-102.75,54.23,6.08
2007.234,3.11,97908.16,5.99,447.77,0.03,1.98,-0.03,11.07,17.3,24.56,-14.35,156.92,225.63,117.22,45.05,8.37,1.82,0.53,9.33,1.01,-102.74,54.2,6.08
2007.237,3.1,98062.73,5.97,448.17,0.03,1.98,-0.03,11.09,17.3,24.5,-14.36,156.76,225.63,117.22,45.05,8.33,1.82,0.53,9.31,1.01,-102.66,54.12,6.08
2007.24,3.09,97716.84,5.96,447.94,0.03,1.97,-0.03,11.12,17.25,24.44,-14.34,156.22,225.63,117.22,45.05,8.29,1.81,0.53,9.28,1.0,-102.28,53.96,6.09
2007.2420000000002,3.09,97596.12,5.96,447.58,0.03,1.97,-0.03,11.12,17.21,24.37,-14.3,155.95,225.63,117.22,45.05,8.25,1.8,0.53,9.26,1.0,-102.08,53.89,6.09
2007.245,3.09,97354.24,5.98,447.08,0.03,1.97,-0.04,11.12,17.16,24.31,-14.23,155.4,225.63,117.22,45.05,8.21,1.79,0.52,9.22,1.0,-101.68,53.74,6.08
2007.2479999999998,3.1,97899.49,5.98,447.41,0.03,1.98,-0.03,11.11,17.27,24.27,-14.31,156.77,225.63,117.22,45.05,8.17,1.78,0.52,9.32,1.01,-102.64,54.14,6.08
2007.251,3.1,98527.11,5.97,448.18,0.03,1.98,-0.03,11.11,17.37,24.15,-14.39,158.16,225.63,117.22,45.05,8.13,1.77,0.52,9.39,1.01,-103.73,54.45,6.08
2007.253,3.1,98801.49,5.95,448.89,0.03,1.98,-0.03,11.11,17.4,24.03,-14.42,158.29,225.63,117.22,45.05,8.09,1.76,0.52,9.39,1.02,-103.88,54.43,6.09
2007.256,3.1,98801.19,5.94,449.18,0.03,1.97,-0.03,11.11,17.41,23.91,-14.47,158.43,225.63,117.22,45.05,8.05,1.76,0.52,9.39,1.02,-104.03,54.42,6.09
2007.259,3.09,98622.54,5.92,449.02,0.03,1.97,-0.02,11.11,17.38,23.79,-14.48,158.01,225.63,117.22,45.05,8.01,1.75,0.51,9.37,1.02,-103.74,54.29,6.1
2007.2620000000002,3.08,98322.77,5.91,448.61,0.03,1.97,-0.02,11.12,17.34,23.67,-14.47,157.64,225.63,117.22,45.05,7.98,1.74,0.51,9.34,1.01,-103.52,54.14,6.1
2007.264,3.07,97931.39,5.91,448.01,0.03,1.96,-0.02,11.15,17.29,23.55,-14.45,157.14,225.63,117.22,45.05,7.94,1.73,0.51,9.31,1.01,-103.18,53.98,6.1
2007.267,3.07,97528.23,5.93,447.29,0.03,1.96,-0.02,11.19,17.24,23.43,-14.37,156.58,225.63,117.22,45.05,7.9,1.72,0.51,9.28,1.01,-102.8,53.79,6.1
2007.27,3.06,97528.31,5.97,447.13,0.03,1.97,-0.03,11.19,17.25,23.32,-14.28,156.18,225.63,117.22,45.05,7.86,1.72,0.5,9.28,1.01,-102.48,53.72,6.1
2007.273,3.07,97547.06,5.98,446.95,0.03,1.97,-0.03,11.18,17.25,23.2,-14.21,155.98,225.63,117.22,45.05,7.82,1.71,0.5,9.27,1.0,-102.36,53.64,6.1
2007.275,3.07,97660.76,5.97,447.13,0.03,1.97,-0.03,11.18,17.21,23.09,-14.15,155.5,225.63,117.22,45.05,7.78,1.7,0.5,9.24,1.0,-102.03,53.48,6.1
2007.2779999999998,3.06,97824.26,5.95,447.46,0.03,1.97,-0.03,11.17,17.24,22.97,-14.13,155.6,225.63,117.22,45.05,7.75,1.69,0.5,9.25,1.0,-102.16,53.45,6.1
2007.281,3.06,97562.12,5.93,447.27,0.03,1.96,-0.03,11.18,17.17,22.86,-14.12,154.96,225.63,117.22,45.05,7.71,1.68,0.5,9.2,1.0,-101.74,53.23,6.1
2007.2839999999999,3.05,97234.68,5.93,446.84,0.03,1.96,-0.04,11.18,17.13,22.74,-14.06,154.41,225.63,117.22,45.05,7.67,1.68,0.49,9.18,0.99,-101.35,53.06,6.1
2007.286,3.04,96990.55,5.93,446.4,0.03,1.95,-0.04,11.19,17.1,22.63,-14.04,154.21,225.63,117.22,45.05,7.63,1.67,0.49,9.15,0.99,-101.14,53.07,6.1
2007.289,3.04,96651.86,5.93,445.85,0.03,1.95,-0.04,11.21,17.01,22.52,-13.99,153.57,225.63,117.22,45.05,7.6,1.66,0.49,9.11,0.99,-100.72,52.85,6.1
2007.2920000000001,3.04,96474.67,5.95,445.33,0.03,1.95,-0.03,11.21,17.03,22.46,-13.98,153.88,225.63,117.22,45.05,7.56,1.65,0.49,9.11,0.99,-100.88,53.0,6.1
2007.295,3.04,96260.33,5.96,444.94,0.03,1.95,-0.03,11.21,17.04,22.35,-13.99,153.96,225.63,117.22,45.05,7.52,1.65,0.49,9.11,0.99,-100.92,53.05,6.1
2007.297,3.04,96063.81,5.95,444.69,0.03,1.95,-0.03,11.22,17.02,22.24,-13.97,153.85,225.63,117.22,45.05,7.49,1.64,0.48,9.09,0.99,-100.82,53.04,6.1
2007.3,3.03,95722.29,5.97,444.18,0.03,1.94,-0.03,11.25,16.97,22.13,-13.91,153.39,225.63,117.22,45.05,7.45,1.63,0.48,9.06,0.99,-100.47,52.93,6.1
2007.3029999999999,3.02,95358.77,5.99,443.48,0.03,1.94,-0.03,11.33,16.9,22.02,-13.84,152.84,225.63,117.22,45.05,7.42,1.62,0.48,9.02,0.98,-100.07,52.77,6.1
2007.305,3.01,95315.91,6.04,443.08,0.03,1.95,-0.03,11.32,16.93,21.91,-13.75,152.77,225.63,117.22,45.05,7.38,1.62,0.48,9.02,0.98,-99.94,52.84,6.1
2007.308,3.01,95406.36,6.03,443.22,0.03,1.95,-0.03,11.31,16.95,21.8,-13.77,152.86,225.63,117.22,45.05,7.34,1.61,0.48,9.06,0.98,-100.03,52.83,6.1
2007.3110000000001,3.01,95256.48,6.03,443.16,0.03,1.95,-0.04,11.32,16.92,21.69,-13.72,152.26,225.63,117.22,45.05,7.31,1.6,0.47,9.03,0.98,-99.62,52.65,6.1
2007.3139999999999,3.0,95191.6,6.02,443.15,0.03,1.95,-0.04,11.32,16.9,21.65,-13.68,151.84,225.63,117.22,45.05,7.27,1.59,0.47,9.01,0.98,-99.33,52.52,6.1
2007.316,2.99,95061.34,6.02,443.13,0.03,1.95,-0.04,11.33,16.9,21.62,-13.63,151.7,225.63,117.22,45.05,7.24,1.59,0.47,9.0,0.97,-99.19,52.5,6.11
2007.319,2.99,95237.71,6.02,443.29,0.03,1.96,-0.03,11.33,16.95,21.6,-13.59,152.44,225.63,117.22,45.05,7.2,1.58,0.47,9.03,0.98,-99.59,52.85,6.11
2007.3220000000001,3.0,95751.47,6.01,444.07,0.03,1.96,-0.03,11.32,17.06,21.61,-13.66,154.09,225.63,117.22,45.05,7.17,1.57,0.47,9.12,0.99,-100.72,53.38,6.11
2007.325,3.0,96230.12,6.0,445.13,0.03,1.96,-0.03,11.33,17.14,21.66,-13.7,155.27,225.63,117.22,45.05,7.13,1.56,0.46,9.18,0.99,-101.58,53.69,6.12
2007.3270000000002,3.0,96621.95,5.98,445.98,0.03,1.96,-0.02,11.33,17.19,21.72,-13.77,156.04,225.63,117.22,45.05,7.1,1.56,0.46,9.21,1.0,-102.14,53.9,6.12
2007.33,2.99,96491.78,5.96,446.3,0.03,1.96,-0.02,11.34,17.19,21.78,-13.8,156.09,225.63,117.22,45.05,7.06,1.55,0.46,9.2,1.0,-102.19,53.89,6.13
2007.3329999999999,2.98,96208.67,5.94,446.18,0.03,1.95,-0.02,11.34,17.12,21.83,-13.82,155.64,225.63,117.22,45.05,7.03,1.54,0.46,9.17,1.0,-101.87,53.77,6.13
2007.336,2.98,95839.45,5.94,445.64,0.03,1.95,-0.02,11.35,17.08,21.82,-13.8,155.38,225.63,117.22,45.05,7.0,1.53,0.46,9.14,1.0,-101.68,53.69,6.13
2007.338,2.97,95502.43,5.94,445.02,0.03,1.94,-0.02,11.36,17.03,21.8,-13.76,154.9,225.63,117.22,45.05,6.96,1.53,0.45,9.1,0.99,-101.36,53.54,6.13
2007.3410000000001,2.97,95117.86,5.94,444.24,0.03,1.94,-0.02,11.36,16.96,21.78,-13.71,154.41,225.63,117.22,45.05,6.93,1.52,0.45,9.07,0.99,-101.0,53.4,6.13
2007.344,2.96,94693.99,5.97,443.4,0.03,1.94,-0.02,11.44,16.89,21.75,-13.63,153.86,225.63,117.22,45.05,6.9,1.51,0.45,9.03,0.99,-100.6,53.25,6.13
2007.3470000000002,2.95,95010.43,6.03,443.09,0.03,1.95,-0.02,11.42,16.94,21.7,-13.57,154.1,225.63,117.22,45.05,6.86,1.51,0.45,9.06,0.99,-100.56,53.52,6.12
2007.349,2.96,95712.44,6.02,443.9,0.03,1.95,-0.02,11.42,16.99,21.67,-13.57,154.51,225.63,117.22,45.05,6.83,1.5,0.45,9.09,0.99,-100.85,53.65,6.12
2007.352,2.95,95819.75,6.01,444.52,0.03,1.95,-0.02,11.44,16.97,21.65,-13.55,154.18,225.63,117.22,45.05,6.8,1.49,0.45,9.07,0.98,-100.6,53.56,6.13
2007.355,2.94,95621.37,5.99,444.59,0.03,1.95,-0.02,11.44,16.92,21.64,-13.52,153.73,225.63,117.22,45.05,6.76,1.49,0.44,9.04,0.98,-100.29,53.43,6.14
2007.358,2.94,95390.5,5.98,444.43,0.03,1.94,-0.02,11.46,16.87,21.65,-13.46,153.21,225.63,117.22,45.05,6.73,1.48,0.44,9.0,0.98,-99.92,53.28,6.14
2007.36,2.93,95104.1,5.97,444.02,0.03,1.94,-0.03,11.49,16.81,21.65,-13.39,152.64,225.63,117.22,45.05,6.7,1.47,0.44,8.97,0.97,-99.53,53.11,6.15
2007.3629999999998,2.92,94735.57,5.97,443.45,0.03,1.93,-0.02,11.53,16.74,21.63,-13.32,152.23,225.63,117.22,45.05,6.67,1.47,0.44,8.93,0.97,-99.22,53.0,6.15
2007.366,2.91,94320.02,5.99,442.8,0.03,1.93,-0.02,11.65,16.69,21.67,-13.23,151.8,225.63,117.22,45.05,6.63,1.46,0.44,8.9,0.97,-98.92,52.87,6.15
2007.368,2.9,94017.58,6.01,442.24,0.03,1.93,-0.02,11.68,16.66,21.72,-13.15,151.46,225.63,117.22,45.05,6.6,1.45,0.44,8.88,0.97,-98.65,52.81,6.15
2007.371,2.9,93732.38,6.01,441.66,0.03,1.93,-0.02,11.67,16.61,21.77,-13.08,151.07,225.63,117.22,45.05,6.57,1.45,0.43,8.85,0.96,-98.33,52.73,6.15
2007.374,2.91,93369.96,6.02,441.0,0.03,1.93,-0.02,11.66,16.57,21.86,-13.04,151.1,225.63,117.22,45.05,6.54,1.44,0.43,8.83,0.96,-98.23,52.85,6.14
2007.3770000000002,2.92,93918.51,6.05,441.16,0.03,1.94,-0.02,11.64,16.64,21.96,-12.98,151.57,225.63,117.22,45.05,6.51,1.43,0.43,8.87,0.96,-98.32,53.24,6.14
2007.379,2.93,94352.71,6.04,441.92,0.03,1.94,-0.03,11.63,16.69,22.03,-12.93,151.93,225.63,117.22,45.05,6.48,1.43,0.43,8.88,0.96,-98.54,53.37,6.14
2007.382,2.92,94431.13,6.02,442.67,0.03,1.94,-0.03,11.63,16.69,22.04,-12.89,151.82,225.63,117.22,45.05,6.44,1.42,0.43,8.87,0.97,-98.42,53.39,6.15
2007.385,2.92,94216.97,6.01,442.99,0.03,1.94,-0.03,11.64,16.68,22.02,-12.8,151.36,225.63,117.22,45.05,6.41,1.41,0.42,8.85,0.96,-98.07,53.28,6.16
2007.388,2.93,94110.25,6.02,442.99,0.03,1.94,-0.03,11.61,16.71,21.98,-12.71,151.82,225.63,117.22,45.05,6.38,1.41,0.42,8.87,0.96,-98.29,53.51,6.15
2007.39,2.93,94039.56,6.03,443.22,0.03,1.95,-0.02,11.6,16.84,21.99,-12.8,154.05,225.63,117.22,45.05,6.35,1.4,0.42,8.99,0.98,-99.76,54.27,6.15
2007.3929999999998,2.94,94609.52,6.03,444.0,0.03,1.96,-0.02,11.59,16.95,21.95,-12.89,155.74,225.63,117.22,45.05,6.32,1.39,0.42,9.1,0.98,-100.81,54.92,6.15
2007.396,2.94,95013.95,6.01,445.06,0.03,1.96,-0.02,11.59,17.0,21.84,-12.96,156.66,225.63,117.22,45.05,6.29,1.39,0.42,9.12,0.99,-101.45,55.2,6.16
2007.399,2.94,95490.4,5.99,446.13,0.03,1.96,-0.02,11.59,17.05,21.74,-13.01,157.5,225.63,117.22,45.05,6.26,1.38,0.42,9.14,0.99,-101.99,55.49,6.16
2007.401,2.94,95831.15,5.97,447.14,0.03,1.96,-0.02,11.6,17.08,21.63,-13.03,157.88,225.63,117.22,45.05,6.23,1.37,0.41,9.15,0.99,-102.22,55.65,6.17
2007.404,2.93,95725.53,5.95,447.54,0.03,1.95,-0.02,11.61,17.05,21.52,-13.06,157.72,225.63,117.22,45.05,6.2,1.37,0.41,9.12,0.99,-102.08,55.61,6.18
2007.4070000000002,2.92,95468.69,5.93,447.35,0.03,1.95,-0.02,11.63,17.01,21.47,-13.04,157.39,225.63,117.22,45.05,6.17,1.36,0.41,9.1,0.99,-101.84,55.53,6.19
2007.41,2.91,95165.58,5.92,446.93,0.03,1.94,-0.02,11.65,16.96,21.43,-13.01,156.98,225.63,117.22,45.05,6.14,1.35,0.41,9.07,0.99,-101.51,55.45,6.19
2007.412,2.91,94802.56,5.93,446.28,0.03,1.94,-0.02,11.67,16.91,21.38,-12.95,156.51,225.63,117.22,45.05,6.11,1.35,0.41,9.03,0.99,-101.14,55.35,6.19
2007.415,2.92,94576.15,5.96,445.79,0.03,1.94,-0.02,11.66,16.91,21.44,-12.89,156.27,225.63,117.22,45.05,6.08,1.34,0.41,9.02,0.98,-100.88,55.37,6.18
2007.418,2.94,94553.56,5.99,445.47,0.03,1.95,-0.03,11.63,16.91,21.55,-12.78,155.71,225.63,117.22,45.05,6.05,1.34,0.4,9.0,0.98,-100.44,55.24,6.18
2007.421,2.94,94533.0,5.99,445.36,0.03,1.95,-0.03,11.62,16.93,21.72,-12.71,155.52,225.63,117.22,45.05,6.02,1.33,0.4,9.01,0.98,-100.24,55.25,6.17
2007.4229999999998,2.94,94648.99,5.98,445.59,0.03,1.95,-0.03,11.61,16.94,21.91,-12.67,155.39,225.63,117.22,45.05,5.99,1.32,0.4,9.0,0.98,-100.08,55.28,6.17
2007.4260000000002,2.93,94466.03,5.96,445.51,0.03,1.94,-0.03,11.61,16.87,22.11,-12.63,154.85,225.63,117.22,45.05,5.96,1.32,0.4,8.97,0.97,-99.71,55.12,6.18
2007.4289999999999,2.92,94161.28,5.95,445.1,0.03,1.94,-0.03,11.64,16.81,22.29,-12.58,154.31,225.63,117.22,45.05,5.94,1.31,0.4,8.94,0.97,-99.34,54.94,6.18
2007.432,2.92,93824.32,5.95,444.54,0.03,1.94,-0.03,11.65,16.76,22.51,-12.5,153.77,225.63,117.22,45.05,5.91,1.31,0.4,8.91,0.96,-98.96,54.79,6.18
2007.434,2.93,93620.49,5.96,444.09,0.03,1.93,-0.04,11.63,16.77,22.69,-12.45,153.94,225.63,117.22,45.05,5.88,1.3,0.4,8.9,0.96,-98.98,54.94,6.17
2007.4370000000001,2.93,93550.72,5.97,443.94,0.03,1.94,-0.03,11.61,16.77,22.68,-12.44,154.29,225.63,117.22,45.05,5.85,1.29,0.39,8.88,0.97,-99.01,55.26,6.17
2007.44,2.93,93547.67,5.96,443.77,0.03,1.93,-0.03,11.6,16.78,22.65,-12.42,154.29,225.63,117.22,45.05,5.82,1.29,0.39,8.87,0.97,-98.98,55.3,6.17
2007.442,2.94,93274.28,5.94,443.28,0.03,1.93,-0.03,11.58,16.73,22.62,-12.42,153.91,225.63,117.22,45.05,5.8,1.28,0.39,8.84,0.96,-98.7,55.2,6.16
2007.445,2.94,92942.48,5.93,442.61,0.03,1.92,-0.03,11.55,16.66,22.57,-12.4,153.53,225.63,117.22,45.05,5.77,1.28,0.39,8.81,0.96,-98.38,55.14,6.15
2007.4479999999999,2.94,92689.69,5.94,441.98,0.03,1.92,-0.03,11.53,16.64,22.53,-12.35,153.36,225.63,117.22,45.05,5.74,1.27,0.39,8.8,0.96,-98.22,55.13,6.15
2007.451,2.96,93126.07,5.95,442.19,0.03,1.92,-0.03,11.51,16.72,22.42,-12.34,154.27,225.63,117.22,45.05,5.71,1.27,0.39,8.84,0.96,-98.7,55.56,6.14
2007.453,2.96,93327.92,5.94,442.84,0.03,1.93,-0.03,11.52,16.72,22.31,-12.34,154.21,225.63,117.22,45.05,5.68,1.26,0.38,8.83,0.96,-98.62,55.58,6.15
2007.4560000000001,2.95,93312.94,5.92,443.11,0.03,1.92,-0.03,11.52,16.7,22.2,-12.33,154.14,225.63,117.22,45.05,5.66,1.25,0.38,8.82,0.96,-98.54,55.59,6.15
2007.4589999999998,2.96,93388.77,5.91,443.23,0.03,1.92,-0.03,11.51,16.71,22.09,-12.3,153.89,225.63,117.22,45.05,5.63,1.25,0.38,8.8,0.96,-98.34,55.55,6.15
2007.4620000000002,2.95,93435.85,5.89,443.41,0.03,1.92,-0.03,11.5,16.69,21.98,-12.26,153.56,225.63,117.22,45.05,5.6,1.24,0.38,8.78,0.96,-98.08,55.48,6.15
2007.464,2.95,93396.44,5.88,443.4,0.03,1.91,-0.03,11.49,16.67,21.87,-12.23,153.42,225.63,117.22,45.05,5.58,1.24,0.38,8.77,0.96,-97.96,55.45,6.15
2007.467,2.95,93261.34,5.86,443.31,0.03,1.91,-0.03,11.49,16.64,21.76,-12.19,152.94,225.63,117.22,45.05,5.55,1.23,0.38,8.74,0.95,-97.6,55.33,6.15
2007.47,2.94,93396.05,5.87,443.33,0.03,1.91,-0.03,11.5,16.69,21.65,-12.13,153.35,225.63,117.22,45.05,5.52,1.23,0.38,8.77,0.95,-97.74,55.6,6.15
2007.473,2.95,93779.67,5.87,443.74,0.03,1.92,-0.03,11.5,16.74,21.54,-12.13,153.98,225.63,117.22,45.05,5.5,1.22,0.37,8.79,0.96,-98.07,55.89,6.16
2007.475,2.95,94037.11,5.86,444.25,0.03,1.92,-0.03,11.49,16.74,21.44,-12.13,154.28,225.63,117.22,45.05,5.47,1.21,0.37,8.79,0.96,-98.21,56.06,6.16
2007.4779999999998,2.95,94122.63,5.84,444.46,0.03,1.92,-0.03,11.49,16.74,21.33,-12.1,154.25,225.63,117.22,45.05,5.44,1.21,0.37,8.77,0.96,-98.14,56.09,6.16
2007.481,2.94,93965.85,5.83,444.33,0.03,1.91,-0.03,11.49,16.69,21.28,-12.07,153.88,225.63,117.22,45.05,5.42,1.2,0.37,8.74,0.96,-97.87,55.99,6.16
2007.484,2.94,93738.33,5.83,444.0,0.03,1.91,-0.03,11.49,16.64,21.25,-12.01,153.42,225.63,117.22,45.05,5.39,1.2,0.37,8.71,0.96,-97.56,55.84,6.16
2007.486,2.94,93553.1,5.83,443.64,0.03,1.91,-0.03,11.5,16.61,21.21,-11.96,153.2,225.63,117.22,45.05,5.37,1.19,0.37,8.69,0.95,-97.35,55.83,6.16
2007.489,2.94,93237.16,5.84,443.25,0.03,1.91,-0.03,11.51,16.58,21.18,-11.9,153.01,225.63,117.22,45.05,5.34,1.19,0.37,8.67,0.95,-97.12,55.86,6.16
2007.4920000000002,2.94,93260.2,5.87,442.93,0.03,1.91,-0.03,11.51,16.6,21.24,-11.8,152.82,225.63,117.22,45.05,5.31,1.18,0.36,8.67,0.95,-96.88,55.91,6.16
2007.495,2.95,93329.67,5.86,443.22,0.03,1.91,-0.03,11.49,16.56,21.29,-11.79,152.59,225.63,117.22,45.05,5.29,1.18,0.36,8.65,0.95,-96.69,55.87,6.16
2007.497,2.95,93184.21,5.85,443.07,0.03,1.91,-0.03,11.49,16.53,21.34,-11.74,152.3,225.63,117.22,45.05,5.26,1.17,0.36,8.62,0.95,-96.43,55.84,6.16
2007.5,2.94,92935.83,5.84,442.74,0.03,1.9,-0.03,11.49,16.48,21.31,-11.68,151.88,225.63,117.22,45.05,5.24,1.17,0.36,8.59,0.95,-96.09,55.77,6.16
2007.503,2.94,92684.76,5.86,442.36,0.03,1.91,-0.03,11.5,16.49,21.28,-11.61,152.02,225.63,117.22,45.05,5.21,1.16,0.36,8.59,0.95,-96.11,55.89,6.16
2007.505,2.95,93304.26,5.85,442.9,0.03,1.91,-0.02,11.5,16.55,21.24,-11.58,152.73,225.63,117.22,45.05,5.19,1.16,0.36,8.62,0.95,-96.48,56.24,6.16
2007.5079999999998,2.94,93355.75,5.84,443.15,0.03,1.91,-0.02,11.5,16.54,21.2,-11.55,152.54,225.63,117.22,45.05,5.16,1.15,0.36,8.61,0.95,-96.3,56.22,6.17
2007.511,2.95,93339.64,5.82,443.14,0.03,1.9,-0.02,11.49,16.52,21.17,-11.52,152.42,225.63,117.22,45.05,5.14,1.15,0.35,8.59,0.95,-96.16,56.25,6.16
2007.514,2.95,93328.74,5.81,443.12,0.03,1.9,-0.02,11.49,16.5,21.12,-11.49,152.3,225.63,117.22,45.05,5.11,1.14,0.35,8.57,0.96,-95.99,56.29,6.16
